country,admin_1,admin_2,year,season_name,season_type,product,area_planted,quantity_produced,yield
Togo,Maritime,Yoto,2017,Main,Harvest,Yams,1279.0,4214.0,3.2947615324472244
Togo,Maritime,Yoto,2018,Annual,Harvest,Rice (Paddy),880.0,1634.0,1.856818181818182
Togo,Maritime,Yoto,2018,Main,Harvest,Beans (mixed),2895.0,3743.0,1.2929188255613129
Togo,Maritime,Yoto,2018,Main,Harvest,Cassava,33988.0,107746.0,3.170118865481935
Togo,Maritime,Yoto,2018,Main,Harvest,Cotton (Unspecified),2828.0,2170.0,0.7673267326732673
Togo,Maritime,Yoto,2018,Main,Harvest,Groundnuts (In Shell),1151.0,1106.0,0.9609035621198956
Togo,Maritime,Yoto,2018,Main,Harvest,Maize (Corn),41676.0,35087.0,0.841899414531145
Togo,Maritime,Yoto,2018,Main,Harvest,Sorghum,1247.0,911.0,0.7305533279871692
Togo,Maritime,Yoto,2018,Main,Harvest,Soybean (unspecified),210.0,162.0,0.7714285714285715
Togo,Maritime,Yoto,2018,Main,Harvest,Yams,1239.0,5107.0,4.121872477804681
Togo,Maritime,Yoto,2019,Annual,Harvest,Rice (Paddy),934.0,1753.0,1.8768736616702355
Togo,Maritime,Yoto,2019,Main,Harvest,Beans (mixed),2976.0,3600.0,1.2096774193548387
Togo,Maritime,Yoto,2019,Main,Harvest,Cassava,34516.0,106165.0,3.0758199096071386
Togo,Maritime,Yoto,2019,Main,Harvest,Cotton (Unspecified),2734.0,1334.0,0.4879297732260424
Togo,Maritime,Yoto,2019,Main,Harvest,Groundnuts (In Shell),1146.0,1029.0,0.8979057591623036
Togo,Maritime,Yoto,2019,Main,Harvest,Maize (Corn),46885.0,42824.0,0.9133838114535566
Togo,Maritime,Yoto,2019,Main,Harvest,Sorghum,1311.0,957.0,0.7299771167048055
Togo,Maritime,Yoto,2019,Main,Harvest,Soybean (unspecified),223.0,168.0,0.7533632286995515
Togo,Maritime,Yoto,2019,Main,Harvest,Yams,1300.0,5408.0,4.16
Togo,Maritime,Zio,2016,Annual,Harvest,Rice (Paddy),4342.0,7832.0,1.8037770612620911
Togo,Maritime,Zio,2016,Main,Harvest,Beans (mixed),11889.0,14339.0,1.2060728404407437
Togo,Maritime,Zio,2016,Main,Harvest,Cassava,30520.0,104330.0,3.4184141546526874
Togo,Maritime,Zio,2016,Main,Harvest,Cotton (Unspecified),8887.0,7533.0,0.8476426240576123
Togo,Maritime,Zio,2016,Main,Harvest,Groundnuts (In Shell),1125.0,2682.0,2.384
Togo,Maritime,Zio,2016,Main,Harvest,Maize (Corn),28789.0,27124.0,0.9421654103998056
Togo,Maritime,Zio,2016,Main,Harvest,Sorghum,295.0,3.86,0.0130847457627119
Togo,Maritime,Zio,2016,Main,Harvest,Soybean (unspecified),299.0,236.0,0.7892976588628763
Togo,Maritime,Zio,2016,Main,Harvest,Yams,1928.0,7213.0,3.741182572614108
Togo,Maritime,Zio,2017,Annual,Harvest,Rice (Paddy),4514.0,8916.0,1.9751883030571555
Togo,Maritime,Zio,2017,Main,Harvest,Beans (mixed),19773.0,22448.0,1.1352854903150762
Togo,Maritime,Zio,2017,Main,Harvest,Cassava,28218.0,91707.0,3.249946842440995
Togo,Maritime,Zio,2017,Main,Harvest,Cotton (Unspecified),10353.0,7303.0,0.7053994011397663
Togo,Maritime,Zio,2017,Main,Harvest,Groundnuts (In Shell),875.0,1186.0,1.3554285714285714
Togo,Maritime,Zio,2017,Main,Harvest,Maize (Corn),44674.0,42454.0,0.9503066660697498
Togo,Maritime,Zio,2017,Main,Harvest,Sorghum,1151.0,1032.0,0.896611642050391
Togo,Maritime,Zio,2017,Main,Harvest,Soybean (unspecified),81.0,64.0,0.7901234567901234
Togo,Maritime,Zio,2017,Main,Harvest,Yams,1948.0,9379.0,4.814681724845996
Togo,Maritime,Zio,2018,Annual,Harvest,Rice (Paddy),4538.0,8153.0,1.7966064345526664
Togo,Maritime,Zio,2018,Main,Harvest,Beans (mixed),21006.0,25415.0,1.2098924116918977
Togo,Maritime,Zio,2018,Main,Harvest,Cassava,29429.0,95699.0,3.2518604097998574
Togo,Maritime,Zio,2018,Main,Harvest,Cotton (Unspecified),11439.0,8717.0,0.7620421365503978
Togo,Maritime,Zio,2018,Main,Harvest,Groundnuts (In Shell),948.0,1175.0,1.239451476793249
Togo,Maritime,Zio,2018,Main,Harvest,Maize (Corn),46988.0,52602.0,1.1194773133566016
Togo,Maritime,Zio,2018,Main,Harvest,Sorghum,1253.0,1017.0,0.8116520351157223
Togo,Maritime,Zio,2018,Main,Harvest,Soybean (unspecified),85.0,67.0,0.788235294117647
Togo,Maritime,Zio,2018,Main,Harvest,Yams,1990.0,7953.0,3.996482412060301
Togo,Maritime,Zio,2019,Annual,Harvest,Rice (Paddy),4702.0,8294.0,1.7639302424500212
Togo,Maritime,Zio,2019,Main,Harvest,Beans (mixed),21141.0,23955.0,1.1331062863629913
Togo,Maritime,Zio,2019,Main,Harvest,Cassava,29720.0,96564.0,3.2491251682368776
Togo,Maritime,Zio,2019,Main,Harvest,Cotton (Unspecified),12023.0,6501.0,0.5407136322049405
Togo,Maritime,Zio,2019,Main,Harvest,Groundnuts (In Shell),964.0,1262.0,1.3091286307053942
Togo,Maritime,Zio,2019,Main,Harvest,Maize (Corn),48091.0,46015.0,0.9568318396373542
Togo,Maritime,Zio,2019,Main,Harvest,Sorghum,1277.0,1031.0,0.8073610023492561
Togo,Maritime,Zio,2019,Main,Harvest,Soybean (unspecified),86.0,65.0,0.7558139534883721
Togo,Maritime,Zio,2019,Main,Harvest,Yams,1954.0,8319.0,4.257420675537359
Togo,Plateaux,Agou,2016,Annual,Harvest,Rice (Paddy),235.0,230.0,0.9787234042553192
Togo,Plateaux,Agou,2016,Main,Harvest,Cassava,695.0,1206.0,1.735251798561151
Togo,Plateaux,Agou,2016,Main,Harvest,Cowpea (unspecified),1327.0,557.0,0.4197437829691033
Togo,Plateaux,Agou,2016,Main,Harvest,Groundnuts (In Shell),273.0,144.0,0.5274725274725275
Togo,Plateaux,Agou,2016,Main,Harvest,Maize (Corn),12715.0,16803.0,1.3215100275265437
Togo,Plateaux,Agou,2016,Main,Harvest,Yams,500.0,4579.0,9.158
Togo,Plateaux,Agou,2017,Annual,Harvest,Rice (Paddy),666.0,680.0,1.021021021021021
Togo,Plateaux,Agou,2017,Main,Harvest,Cassava,2812.0,9606.0,3.416073968705548
Togo,Plateaux,Agou,2017,Main,Harvest,Cowpea (unspecified),1072.0,447.0,0.4169776119402985
Togo,Plateaux,Agou,2017,Main,Harvest,Groundnuts (In Shell),824.0,285.0,0.345873786407767
Togo,Plateaux,Agou,2017,Main,Harvest,Maize (Corn),19950.0,24392.0,1.22265664160401
Togo,Plateaux,Agou,2017,Main,Harvest,Sorghum,43.0,16.0,0.3720930232558139
Togo,Plateaux,Agou,2017,Main,Harvest,Yams,2307.0,22165.0,9.607715648027742
Togo,Plateaux,Agou,2018,Annual,Harvest,Rice (Paddy),683.0,701.0,1.026354319180088
Togo,Plateaux,Agou,2018,Main,Harvest,Cassava,2742.0,6636.0,2.4201312910284463
Togo,Plateaux,Agou,2018,Main,Harvest,Cowpea (unspecified),1097.0,444.0,0.4047402005469462
Togo,Plateaux,Agou,2018,Main,Harvest,Groundnuts (In Shell),830.0,428.0,0.5156626506024097
Togo,Plateaux,Agou,2018,Main,Harvest,Maize (Corn),18407.0,24610.0,1.3369913619818548
Togo,Plateaux,Agou,2018,Main,Harvest,Sorghum,45.0,17.0,0.3777777777777778
Togo,Plateaux,Agou,2018,Main,Harvest,Soybean (unspecified),13.0,8.0,0.6153846153846154
Togo,Plateaux,Agou,2018,Main,Harvest,Yams,2075.0,21348.0,10.288192771084338
Togo,Plateaux,Akébou,2016,Annual,Harvest,Rice (Paddy),1804.0,1687.0,0.9351441241685144
Togo,Plateaux,Akébou,2016,Main,Harvest,Cassava,3758.0,12181.0,3.241351782863225
Togo,Plateaux,Akébou,2016,Main,Harvest,Cowpea (unspecified),4762.0,2309.0,0.4848803023939521
Togo,Plateaux,Akébou,2016,Main,Harvest,Groundnuts (In Shell),2465.0,2094.0,0.8494929006085192
Togo,Plateaux,Akébou,2016,Main,Harvest,Maize (Corn),8765.0,11715.0,1.3365658870507702
Togo,Plateaux,Akébou,2016,Main,Harvest,Sorghum,1295.0,1074.0,0.8293436293436294
Togo,Plateaux,Akébou,2016,Main,Harvest,Soybean (unspecified),232.0,118.0,0.5086206896551724
Togo,Plateaux,Akébou,2016,Main,Harvest,Yams,968.0,8690.0,8.977272727272727
Togo,Plateaux,Akébou,2017,Annual,Harvest,Rice (Paddy),3200.0,3140.0,0.98125
Togo,Plateaux,Akébou,2017,Main,Harvest,Cassava,4542.0,18115.0,3.9883311316600616
Togo,Plateaux,Akébou,2017,Main,Harvest,Cowpea (unspecified),5281.0,2541.0,0.4811588714258663
Togo,Plateaux,Akébou,2017,Main,Harvest,Groundnuts (In Shell),1409.0,992.0,0.7040454222853088
Togo,Plateaux,Akébou,2017,Main,Harvest,Maize (Corn),9792.0,12965.0,1.3240400326797386
Togo,Plateaux,Akébou,2017,Main,Harvest,Sorghum,2735.0,2314.0,0.8460694698354662
Togo,Plateaux,Akébou,2017,Main,Harvest,Soybean (unspecified),250.0,144.0,0.576
Togo,Plateaux,Akébou,2017,Main,Harvest,Yams,1672.0,15665.0,9.36901913875598
Togo,Plateaux,Akébou,2018,Annual,Harvest,Rice (Paddy),664.0,625.0,0.941265060240964
Togo,Plateaux,Akébou,2018,Main,Harvest,Cassava,5041.0,18238.0,3.6179329498115447
Togo,Plateaux,Akébou,2018,Main,Harvest,Cowpea (unspecified),5178.0,2454.0,0.473928157589803
Togo,Plateaux,Akébou,2018,Main,Harvest,Groundnuts (In Shell),1437.0,1142.0,0.7947112038970077
Togo,Plateaux,Akébou,2018,Main,Harvest,Maize (Corn),10108.0,13863.0,1.3714879303521963
Togo,Plateaux,Akébou,2018,Main,Harvest,Sorghum,2496.0,2090.0,0.8373397435897436
Togo,Plateaux,Akébou,2018,Main,Harvest,Soybean (unspecified),310.0,176.0,0.567741935483871
Togo,Plateaux,Akébou,2018,Main,Harvest,Yams,1900.0,19208.0,10.109473684210526
Togo,Plateaux,Amou,2016,Annual,Harvest,Rice (Paddy),333.0,392.0,1.177177177177177
Togo,Plateaux,Amou,2016,Main,Harvest,Cassava,1700.0,7832.0,4.607058823529412
Togo,Plateaux,Amou,2016,Main,Harvest,Cowpea (unspecified),14461.0,11011.0,0.761427287186225
Togo,Plateaux,Amou,2016,Main,Harvest,Groundnuts (In Shell),944.0,409.0,0.4332627118644068
Togo,Plateaux,Amou,2016,Main,Harvest,Maize (Corn),34311.0,44819.0,1.3062574684503512
Togo,Plateaux,Amou,2016,Main,Harvest,Millet,870.0,532.0,0.6114942528735632
Togo,Plateaux,Amou,2016,Main,Harvest,Sorghum,4809.0,6729.0,1.3992514036182158
Togo,Plateaux,Amou,2016,Main,Harvest,Soybean (unspecified),1486.0,493.0,0.3317631224764468
Togo,Plateaux,Amou,2016,Main,Harvest,Yams,1610.0,13403.0,8.324844720496895
Togo,Plateaux,Amou,2017,Annual,Harvest,Rice (Paddy),2199.0,2234.0,1.0159163256025463
Togo,Plateaux,Amou,2017,Main,Harvest,Cassava,7360.0,34443.0,4.679755434782609
Togo,Plateaux,Amou,2017,Main,Harvest,Cowpea (unspecified),24575.0,14843.0,0.6039877924720244
Togo,Plateaux,Amou,2017,Main,Harvest,Groundnuts (In Shell),1157.0,974.0,0.8418323249783924
Togo,Plateaux,Amou,2017,Main,Harvest,Maize (Corn),21401.0,32738.0,1.5297416008597728
Togo,Plateaux,Amou,2017,Main,Harvest,Millet,4752.0,1559.0,0.3280723905723906
Togo,Plateaux,Amou,2017,Main,Harvest,Sorghum,4089.0,6052.0,1.4800684764000978
Togo,Plateaux,Amou,2017,Main,Harvest,Soybean (unspecified),1601.0,603.0,0.3766396002498438
Togo,Plateaux,Amou,2017,Main,Harvest,Yams,3130.0,28699.0,9.169009584664536
Togo,Plateaux,Amou,2018,Annual,Harvest,Rice (Paddy),2549.0,2761.0,1.0831698705374655
Togo,Plateaux,Amou,2018,Main,Harvest,Cassava,7566.0,35610.0,4.7065820777160985
Togo,Plateaux,Amou,2018,Main,Harvest,Cowpea (unspecified),25236.0,16046.0,0.6358376921857664
Togo,Plateaux,Amou,2018,Main,Harvest,Groundnuts (In Shell),1129.0,987.0,0.8742249778565102
Togo,Plateaux,Amou,2018,Main,Harvest,Maize (Corn),23148.0,32149.0,1.3888456886124072
Togo,Plateaux,Amou,2018,Main,Harvest,Millet,3197.0,984.0,0.3077885517672818
Togo,Plateaux,Amou,2018,Main,Harvest,Sorghum,4032.0,5939.0,1.4729662698412698
Togo,Plateaux,Amou,2018,Main,Harvest,Soybean (unspecified),1776.0,929.0,0.5230855855855856
Togo,Plateaux,Amou,2018,Main,Harvest,Yams,3139.0,29080.0,9.26409684612934
Togo,Plateaux,Anié,2016,Annual,Harvest,Rice (Paddy),6274.0,5496.0,0.8759961746891936
Togo,Plateaux,Anié,2016,Main,Harvest,Cassava,5880.0,36056.0,6.131972789115647
Togo,Plateaux,Anié,2016,Main,Harvest,Cowpea (unspecified),35947.0,20556.0,0.5718418783208613
Togo,Plateaux,Anié,2016,Main,Harvest,Groundnuts (In Shell),1423.0,791.0,0.5558678847505271
Togo,Plateaux,Anié,2016,Main,Harvest,Maize (Corn),7116.0,9603.0,1.3494940978077572
Togo,Plateaux,Anié,2016,Main,Harvest,Sorghum,2942.0,2442.0,0.8300475866757308
Togo,Plateaux,Anié,2016,Main,Harvest,Soybean (unspecified),854.0,468.0,0.5480093676814989
Togo,Plateaux,Anié,2016,Main,Harvest,Yams,750.0,7072.0,9.429333333333334
Togo,Plateaux,Anié,2017,Annual,Harvest,Rice (Paddy),877.0,912.0,1.039908779931585
Togo,Plateaux,Anié,2017,Main,Harvest,Cassava,256.0,1456.0,5.6875
Togo,Plateaux,Anié,2017,Main,Harvest,Cowpea (unspecified),2760.0,1641.0,0.5945652173913043
Togo,Plateaux,Anié,2017,Main,Harvest,Groundnuts (In Shell),903.0,501.0,0.5548172757475083
Togo,Plateaux,Anié,2017,Main,Harvest,Maize (Corn),11834.0,13966.0,1.180158864289336
Togo,Plateaux,Anié,2017,Main,Harvest,Sorghum,6402.0,4295.0,0.6708840987191502
Togo,Plateaux,Anié,2017,Main,Harvest,Soybean (unspecified),919.0,572.0,0.6224156692056583
Togo,Plateaux,Anié,2017,Main,Harvest,Yams,990.0,7702.0,7.779797979797981
Togo,Plateaux,Anié,2018,Annual,Harvest,Rice (Paddy),1409.0,1349.0,0.957416607523066
Togo,Plateaux,Anié,2018,Main,Harvest,Cassava,361.0,2302.0,6.376731301939057
Togo,Plateaux,Anié,2018,Main,Harvest,Cowpea (unspecified),3243.0,1569.0,0.4838112858464385
Togo,Plateaux,Anié,2018,Main,Harvest,Groundnuts (In Shell),903.0,568.0,0.6290143964562569
Togo,Plateaux,Anié,2018,Main,Harvest,Maize (Corn),11076.0,15015.0,1.3556338028169015
Togo,Plateaux,Anié,2018,Main,Harvest,Sorghum,7442.0,5937.0,0.7977694168234346
Togo,Plateaux,Anié,2018,Main,Harvest,Soybean (unspecified),1045.0,536.0,0.5129186602870813
Togo,Plateaux,Anié,2018,Main,Harvest,Yams,1130.0,8558.0,7.573451327433629
Togo,Plateaux,Danyi,2016,Annual,Harvest,Rice (Paddy),2010.0,2644.0,1.3154228855721393
Togo,Plateaux,Danyi,2016,Main,Harvest,Cassava,2449.0,10771.0,4.398121682319314
Togo,Plateaux,Danyi,2016,Main,Harvest,Cowpea (unspecified),1359.0,631.0,0.4643119941133186
Togo,Plateaux,Danyi,2016,Main,Harvest,Groundnuts (In Shell),147.0,75.0,0.5102040816326531
Togo,Plateaux,Danyi,2016,Main,Harvest,Maize (Corn),7252.0,9445.0,1.302399338113624
Togo,Plateaux,Danyi,2016,Main,Harvest,Yams,47.0,334.0,7.1063829787234045
Togo,Plateaux,Danyi,2017,Annual,Harvest,Rice (Paddy),3502.0,3865.0,1.1036550542547117
Togo,Plateaux,Danyi,2017,Main,Harvest,Cassava,6928.0,30484.0,4.400115473441109
Togo,Plateaux,Danyi,2017,Main,Harvest,Cowpea (unspecified),4885.0,2882.0,0.5899692937563972
Togo,Plateaux,Danyi,2017,Main,Harvest,Groundnuts (In Shell),170.0,87.0,0.5117647058823529
Togo,Plateaux,Danyi,2017,Main,Harvest,Maize (Corn),8812.0,11173.0,1.2679300953245574
Togo,Plateaux,Danyi,2017,Main,Harvest,Yams,233.0,2019.0,8.665236051502147
Togo,Plateaux,Danyi,2018,Annual,Harvest,Rice (Paddy),3778.0,4552.0,1.204870301746956
Togo,Plateaux,Danyi,2018,Main,Harvest,Cassava,5464.0,25364.0,4.642020497803808
Togo,Plateaux,Danyi,2018,Main,Harvest,Cowpea (unspecified),5103.0,2405.0,0.4712913972173232
Togo,Plateaux,Danyi,2018,Main,Harvest,Groundnuts (In Shell),266.0,157.0,0.5902255639097744
Togo,Plateaux,Danyi,2018,Main,Harvest,Maize (Corn),10787.0,14428.0,1.3375359228701214
Togo,Plateaux,Danyi,2018,Main,Harvest,Yams,293.0,2295.0,7.832764505119455
Togo,Plateaux,Est-Mono,2016,Annual,Harvest,Rice (Paddy),1287.0,1502.0,1.167055167055167
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Cassava,257.0,1049.0,4.081712062256809
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Cowpea (unspecified),7671.0,3715.0,0.4842914874201538
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Groundnuts (In Shell),1726.0,863.0,0.5
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Maize (Corn),48819.0,69205.0,1.4175833179704622
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Sorghum,40447.0,35200.0,0.8702746804460157
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Soybean (unspecified),1420.0,1090.0,0.7676056338028169
Togo,Plateaux,Est-Mono,2016,Main,Harvest,Yams,9988.0,80966.0,8.106327593111734
Togo,Plateaux,Est-Mono,2017,Annual,Harvest,Rice (Paddy),1988.0,2034.0,1.023138832997988
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Cassava,688.0,3194.0,4.642441860465116
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Cowpea (unspecified),20451.0,12165.0,0.5948364383159748
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Groundnuts (In Shell),696.0,377.0,0.5416666666666666
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Maize (Corn),44988.0,62173.0,1.3819907530897129
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Sorghum,27568.0,37603.0,1.3640089959373187
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Soybean (unspecified),1529.0,1333.0,0.8718116415958143
Togo,Plateaux,Est-Mono,2017,Main,Harvest,Yams,8638.0,73483.0,8.506946052326928
Togo,Plateaux,Est-Mono,2018,Annual,Harvest,Rice (Paddy),2204.0,2461.0,1.116606170598911
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Cassava,801.0,3454.0,4.312109862671661
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Cowpea (unspecified),21322.0,9864.0,0.4626207672826189
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Groundnuts (In Shell),776.0,433.0,0.5579896907216495
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Maize (Corn),45588.0,65111.0,1.4282486619285777
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Sorghum,27759.0,23601.0,0.8502107424619042
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Soybean (unspecified),1941.0,,
Togo,Plateaux,Est-Mono,2018,Main,Harvest,Yams,8730.0,74472.0,8.530584192439862
Togo,Plateaux,Haho,2016,Annual,Harvest,Rice (Paddy),1368.0,1310.0,0.9576023391812866
Togo,Plateaux,Haho,2016,Main,Harvest,Cassava,14716.0,59790.0,4.062924707801033
Togo,Plateaux,Haho,2016,Main,Harvest,Cowpea (unspecified),17762.0,5701.0,0.3209661074203355
Togo,Plateaux,Haho,2016,Main,Harvest,Groundnuts (In Shell),692.0,516.0,0.7456647398843931
Togo,Plateaux,Haho,2016,Main,Harvest,Maize (Corn),57148.0,82778.0,1.4484846363827255
Togo,Plateaux,Haho,2016,Main,Harvest,Millet,2732.0,1576.0,0.5768667642752562
Togo,Plateaux,Haho,2016,Main,Harvest,Sorghum,12747.0,18467.0,1.4487330352239742
Togo,Plateaux,Haho,2016,Main,Harvest,Soybean (unspecified),1754.0,1208.0,0.6887115165336374
Togo,Plateaux,Haho,2016,Main,Harvest,Yams,1196.0,9662.0,8.078595317725753
Togo,Plateaux,Haho,2017,Annual,Harvest,Rice (Paddy),1487.0,1612.0,1.0840618695359785
Togo,Plateaux,Haho,2017,Main,Harvest,Cassava,10336.0,44340.0,4.289860681114551
Togo,Plateaux,Haho,2017,Main,Harvest,Cowpea (unspecified),21305.0,13000.0,0.6101854024876789
Togo,Plateaux,Haho,2017,Main,Harvest,Groundnuts (In Shell),939.0,959.0,1.0212992545260915
Togo,Plateaux,Haho,2017,Main,Harvest,Maize (Corn),57345.0,87657.0,1.5285901124771122
Togo,Plateaux,Haho,2017,Main,Harvest,Millet,1218.0,426.0,0.3497536945812808
Togo,Plateaux,Haho,2017,Main,Harvest,Sorghum,766.0,944.0,1.2323759791122717
Togo,Plateaux,Haho,2017,Main,Harvest,Soybean (unspecified),1889.0,1478.0,0.7824245632609846
Togo,Plateaux,Haho,2017,Main,Harvest,Yams,1501.0,13387.0,8.918720852764823
Togo,Plateaux,Haho,2018,Annual,Harvest,Rice (Paddy),1427.0,1541.0,1.0798878766643307
Togo,Plateaux,Haho,2018,Main,Harvest,Cassava,11032.0,49566.0,4.492929659173313
Togo,Plateaux,Haho,2018,Main,Harvest,Cowpea (unspecified),23306.0,15497.0,0.6649360679653308
Togo,Plateaux,Haho,2018,Main,Harvest,Groundnuts (In Shell),988.0,633.0,0.6406882591093117
Togo,Plateaux,Haho,2018,Main,Harvest,Maize (Corn),61679.0,91299.0,1.4802282786685903
Togo,Plateaux,Haho,2018,Main,Harvest,Millet,1108.0,425.0,0.3835740072202166
Togo,Plateaux,Haho,2018,Main,Harvest,Sorghum,926.0,1146.0,1.2375809935205184
Togo,Plateaux,Haho,2018,Main,Harvest,Soybean (unspecified),2109.0,1645.0,0.7799905168326221
Togo,Plateaux,Haho,2018,Main,Harvest,Yams,1729.0,15469.0,8.94679005205321
Togo,Plateaux,Kloto,2016,Annual,Harvest,Rice (Paddy),711.0,605.0,0.8509142053445851
Togo,Plateaux,Kloto,2016,Main,Harvest,Cassava,5688.0,31812.0,5.5928270042194095
Togo,Plateaux,Kloto,2016,Main,Harvest,Cowpea (unspecified),14040.0,11789.0,0.8396723646723647
Togo,Plateaux,Kloto,2016,Main,Harvest,Groundnuts (In Shell),375.0,152.0,0.4053333333333333
Togo,Plateaux,Kloto,2016,Main,Harvest,Maize (Corn),9321.0,12427.0,1.3332260487072205
Togo,Plateaux,Kloto,2016,Main,Harvest,Yams,1357.0,9761.0,7.193072955047899
Togo,Plateaux,Kloto,2017,Annual,Harvest,Rice (Paddy),1015.0,990.0,0.9753694581280788
Togo,Plateaux,Kloto,2017,Main,Harvest,Cassava,7907.0,39059.0,4.939800177058303
Togo,Plateaux,Kloto,2017,Main,Harvest,Cowpea (unspecified),6789.0,3351.0,0.4935925762262484
Togo,Plateaux,Kloto,2017,Main,Harvest,Groundnuts (In Shell),482.0,149.0,0.3091286307053942
Togo,Plateaux,Kloto,2017,Main,Harvest,Maize (Corn),15672.0,21267.0,1.3570061255742727
Togo,Plateaux,Kloto,2017,Main,Harvest,Yams,1709.0,16638.0,9.735517846693972
Togo,Plateaux,Kloto,2018,Annual,Harvest,Rice (Paddy),1246.0,1125.0,0.9028892455858748
Togo,Plateaux,Kloto,2018,Main,Harvest,Cassava,8045.0,42069.0,5.229210689869484
Togo,Plateaux,Kloto,2018,Main,Harvest,Cowpea (unspecified),7065.0,3899.0,0.5518754423213021
Togo,Plateaux,Kloto,2018,Main,Harvest,Groundnuts (In Shell),671.0,325.0,0.4843517138599106
Togo,Plateaux,Kloto,2018,Main,Harvest,Maize (Corn),15464.0,21266.0,1.3751939989653388
Togo,Plateaux,Kloto,2018,Main,Harvest,Yams,1805.0,15840.0,8.77562326869806
Togo,Plateaux,Kpélé,2016,Annual,Harvest,Rice (Paddy),4198.0,5108.0,1.2167698904240114
Togo,Plateaux,Kpélé,2016,Main,Harvest,Cassava,306.0,1409.0,4.604575163398692
Togo,Plateaux,Kpélé,2016,Main,Harvest,Cowpea (unspecified),4925.0,6048.0,1.2280203045685278
Togo,Plateaux,Kpélé,2016,Main,Harvest,Groundnuts (In Shell),18.0,16.0,0.8888888888888888
Togo,Plateaux,Kpélé,2016,Main,Harvest,Maize (Corn),16900.0,23268.0,1.3768047337278106
Togo,Plateaux,Kpélé,2016,Main,Harvest,Millet,1523.0,332.0,0.2179908076165463
Togo,Plateaux,Kpélé,2016,Main,Harvest,Soybean (unspecified),1070.0,616.0,0.5757009345794393
Togo,Plateaux,Kpélé,2016,Main,Harvest,Yams,812.0,7564.0,9.31527093596059
Togo,Plateaux,Kpélé,2017,Annual,Harvest,Rice (Paddy),3498.0,4089.0,1.1689536878216122
Togo,Plateaux,Kpélé,2017,Main,Harvest,Cassava,1340.0,5293.0,3.95
Togo,Plateaux,Kpélé,2017,Main,Harvest,Cowpea (unspecified),6440.0,2812.0,0.4366459627329193
Togo,Plateaux,Kpélé,2017,Main,Harvest,Groundnuts (In Shell),115.0,98.0,0.8521739130434782
Togo,Plateaux,Kpélé,2017,Main,Harvest,Maize (Corn),16570.0,24941.0,1.5051901025950514
Togo,Plateaux,Kpélé,2017,Main,Harvest,Sorghum,1615.0,1972.0,1.2210526315789474
Togo,Plateaux,Kpélé,2017,Main,Harvest,Soybean (unspecified),1153.0,754.0,0.6539462272333044
Togo,Plateaux,Kpélé,2017,Main,Harvest,Yams,985.0,8430.0,8.558375634517766
Togo,Plateaux,Kpélé,2018,Annual,Harvest,Rice (Paddy),4544.0,5545.0,1.2202904929577465
Togo,Plateaux,Kpélé,2018,Main,Harvest,Cassava,1380.0,6921.0,5.015217391304348
Togo,Plateaux,Kpélé,2018,Main,Harvest,Cowpea (unspecified),6353.0,3489.0,0.5491893593577837
Togo,Plateaux,Kpélé,2018,Main,Harvest,Groundnuts (In Shell),166.0,159.0,0.9578313253012049
Togo,Plateaux,Kpélé,2018,Main,Harvest,Maize (Corn),17059.0,24538.0,1.4384196025558356
Togo,Plateaux,Kpélé,2018,Main,Harvest,Millet,1505.0,558.0,0.3707641196013289
Togo,Plateaux,Kpélé,2018,Main,Harvest,Sorghum,1760.0,2016.0,1.1454545454545455
Togo,Plateaux,Kpélé,2018,Main,Harvest,Soybean (unspecified),1172.0,797.0,0.6800341296928327
Togo,Plateaux,Kpélé,2018,Main,Harvest,Yams,1265.0,13095.0,10.351778656126482
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Cassava,15219.0,61216.0,4.02234049543334
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Cowpea (unspecified),7903.0,8075.0,1.0217638871314692
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Groundnuts (In Shell),462.0,227.0,0.4913419913419914
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Maize (Corn),16409.0,22566.0,1.3752209153513315
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Sorghum,2173.0,1598.0,0.7353888633225955
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Soybean (unspecified),531.0,218.0,0.4105461393596987
